replicate,easy_swap,hard_swap,easy_minus_hard,weighted_linear_slope_per_abs_z
2590,0.37401463963963966,0.4126237623762376,-0.038609122736597945,-0.024852516535147213
2591,0.39185985247629085,0.3702807357212004,0.021579116755090444,0.010574764578088503
2592,0.3697301854974705,0.40148063781321186,-0.03175045231574136,-0.02345233467540871
2593,0.4548611111111111,0.4340483234714004,0.020812787639710728,-0.0010525966745170928
2594,0.37154103053435117,0.390180265654649,-0.018639235120297803,-0.009673819490022105
2595,0.40646853146853146,0.4041025641025641,0.0023659673659673364,-0.013917020442268647
2596,0.3901880424300868,0.43392678034102306,-0.04373873791093624,-0.02714962526615809
2597,0.39467131474103584,0.41454305799648505,-0.019871743255449215,-0.026583468810979886
2598,0.39967270896273915,0.4056841046277666,-0.0060113956650274525,-0.008493480334885378
2599,0.38961538461538464,0.4002151051625239,-0.010599720547139257,-0.003241493575696061
2600,0.4051766437684004,0.4251107419712071,-0.01993409820280667,-0.02288877893255982
2601,0.3627131394182548,0.37900309917355374,-0.016289959755298955,-0.031648777591408626
2602,0.4036129970902037,0.421875,-0.018262002909796293,-0.017608591842353975
2603,0.40463414634146344,0.4085065645514223,-0.003872418209958872,-0.00461390390019137
2604,0.3783129459734964,0.3958333333333333,-0.01752038735983691,-0.026237665371069505
2605,0.38684719535783363,0.38985148514851486,-0.003004289790681236,-0.004293327173386831
2606,0.3772914757103575,0.39950980392156865,-0.02221832821121117,-0.012304556765588002
2607,0.40630863039399623,0.42092901878914407,-0.014620388395147843,-0.019661433106624198
2608,0.382590597453477,0.3891089108910891,-0.006518313437612111,-0.0018008882369652305
2609,0.3769900497512438,0.41172178988326846,-0.03473174013202468,-0.025049691289214724
2610,0.38071273122959737,0.41481316725978645,-0.034100436030189085,-0.026483114849990566
2611,0.3989971346704871,0.4204663212435233,-0.021469186573036203,-0.021747645071807317
2612,0.3731220657276995,0.41636504653567735,-0.04324298080797784,-0.044121222710692125
2613,0.41318737270875766,0.3997674418604651,0.013419930848292572,0.005539535678774451
2614,0.36443825441039923,0.40825446898002105,-0.043816214569621814,-0.03669865427035982
2615,0.3916967509025271,0.4534426987060998,-0.06174594780357273,-0.04712998230576329
2616,0.4120626151012891,0.40264797507788164,0.009414640023407472,-0.012095353464277415
2617,0.3969736842105263,0.4356287425149701,-0.03865505830444377,-0.03866215978326771
2618,0.417198233562316,0.41200578592092574,0.005192447641390263,-0.001436877825159615
2619,0.3598258706467662,0.4104696673189824,-0.05064379667221619,-0.037271389935037334
2620,0.40532473734479463,0.43937708565072303,-0.034052348305928404,-0.02232684229069342
2621,0.4238603297769156,0.4086734693877551,0.015186860389160506,-0.004849789593326866
2622,0.42120075046904315,0.40949144008056393,0.011709310388479222,0.001023400033937734
2623,0.40071825764596847,0.44322759315206445,-0.04250933550609598,-0.021934445019928844
2624,0.41534961685823757,0.41513220018885744,0.0002174166693801327,-0.010078454552874361
2625,0.37449341438703143,0.424800796812749,-0.050307382425717584,-0.03627901851935327
2626,0.3804395126196693,0.3973973973973974,-0.016957884777728083,-0.02463654138393682
2627,0.4150099403578529,0.4033967391304348,0.011613201227418102,-0.0033261724079357248
2628,0.3910054102795311,0.40993945509586277,-0.018934044816331652,-0.018287298562989933
2629,0.3883624878522838,0.38987792472024413,-0.0015154368679603514,-0.0030288923891971073
2630,0.3862244897959184,0.382625,0.003599489795918398,-0.018479103802116204
2631,0.40370982986767484,0.4112862862862863,-0.0075764564186114325,-0.018850042165434275
2632,0.3941914022517912,0.41203703703703703,-0.017845634785245812,-0.024243177737038116
2633,0.3814207650273224,0.39945652173913043,-0.018035756711808015,-0.015733591956010956
2634,0.3898539778449144,0.4041871921182266,-0.014333214273312245,-0.012195204618835723
2635,0.38669154228855723,0.3845035778175313,0.002187964471025927,-0.010256968978533627
2636,0.40236051502145925,0.4075050200803213,-0.005144505058862048,-0.014638739966930723
2637,0.4191536203522505,0.4150990099009901,0.004054610451260432,-0.0007467772263237624
2638,0.39789823008849556,0.3958768267223382,0.0020214033661573594,-0.0057128375051971655
2639,0.42797055730809674,0.404903758020165,0.02306679928793176,0.007813766480220991
2640,0.4089303733602422,0.41609783845278725,-0.007167465092545067,-0.015888533683981135
2641,0.4236177311725453,0.40238836967808933,0.02122936149445598,-0.0011443837645652623
2642,0.384728144989339,0.39549180327868855,-0.010763658289349554,-0.01766839996190783
2643,0.3791109969167523,0.4190958498023715,-0.039984852885619204,-0.03753300133839143
2644,0.3839563862928349,0.41402896995708155,-0.030072583664246644,-0.024408722392699048
2645,0.391578947368421,0.4187124248496994,-0.027133477481278367,-0.025901853541753662
2646,0.39831606217616583,0.41573183760683763,-0.017415775430671798,-0.008550446322771575
2647,0.38651315789473684,0.39626099706744866,-0.009747839172711825,-0.016251754132159863
2648,0.4015683520599251,0.38975,0.011818352059925097,0.008918497875653353
2649,0.378987898789879,0.40062615955473097,-0.02163826076485198,-0.021957510186292873
2650,0.4284582893347413,0.4042224510813594,0.02423583825338188,0.002132318894745384
2651,0.3951496138996139,0.4130589914367269,-0.017909377537113025,-0.01602802475433671
2652,0.38574604743083,0.4056098696461825,-0.01986382221535249,-0.01700639680289635
2653,0.3567961165048544,0.39877377377377377,-0.04197765726891939,-0.038381589534891486
2654,0.4375,0.4051866081229418,0.03231339187705817,0.0045913103781662235
2655,0.3829686013320647,0.41511099899091825,-0.03214239765885357,-0.03509428614064951
2656,0.4220030737704918,0.4213270142180095,0.0006760595524822888,-0.005060737548880954
2657,0.41537053979871913,0.396593347639485,0.018777192159234124,-0.00011118945848549387
2658,0.39955357142857145,0.4196157735085945,-0.020062202080023073,-0.02517135752830354
2659,0.35719241443108235,0.40252182347235693,-0.04532940904127458,-0.03283200274712757
2660,0.4300469483568075,0.40975050916496947,0.020296439191838045,0.008580059708894729
2661,0.39644249512670565,0.42761116856256465,-0.031168673435858996,-0.021152659601289776
2662,0.41382476390346273,0.4143382352941177,-0.0005134713906549404,-0.0019172865637317952
2663,0.4052486187845304,0.4130116959064328,-0.007763077121902384,-0.012068069591099708
2664,0.41760037348272644,0.434031158714703,-0.016430785231976552,-0.01450232851512779
2665,0.3774717514124294,0.40526574803149606,-0.027793996619066674,-0.028555305191497796
2666,0.3806497175141243,0.40716448032290614,-0.026514762808781844,-0.030883660362089407
2667,0.37201453790238836,0.40150801131008484,-0.02949347340769648,-0.03352046918317759
2668,0.36815789473684213,0.3910678137651822,-0.022909919028340053,-0.007978031823049288
2669,0.4138151174668029,0.412059686888454,0.001755430578348871,-0.0070103375773082535
2670,0.375366927592955,0.4008578431372549,-0.02549091554429994,-0.02143415488905668
2671,0.39908503767491926,0.41385767790262173,-0.014772640227702472,-0.01900427365564039
2672,0.3819252077562327,0.4121844127332602,-0.0302592049770275,-0.025003616676721328
2673,0.39309895833333336,0.42148182665424044,-0.028382868320907084,-0.02507394371686289
2674,0.4059014869888476,0.4111681329423265,-0.005266645953478921,-0.018987419392878062
2675,0.37155260469867213,0.38916065911431513,-0.017608054415643004,-0.01098690331670035
2676,0.3712830396475771,0.41735237173281703,-0.046069332085239945,-0.0468519707193101
2677,0.3884394572025052,0.4486514522821577,-0.06021199507965247,-0.04508161355201626
2678,0.39151174168297453,0.403751233958539,-0.012239492275564479,-0.018626238568662547
2679,0.3876698014629049,0.4082107843137255,-0.020540982850820566,-0.01709146445952077
2680,0.3745442114858706,0.3912735849056604,-0.016729373419789806,-0.015822298756650827
2681,0.37375249500998003,0.38940922190201727,-0.01565672689203723,-0.016192594374500578
2682,0.39804469273743015,0.4431472081218274,-0.045102515384397246,-0.03798820853871132
2683,0.43544238683127573,0.40815548780487804,0.027286899026397693,0.0021439483243175525
2684,0.3751426940639269,0.387,-0.011857305936073093,-0.015391859708909014
2685,0.3895690499510284,0.40586272640610105,-0.016293676455072625,-0.017084221514479532
2686,0.37417035398230086,0.3920274551214361,-0.017857101139135245,-0.02114009523404609
2687,0.41634825327510916,0.4132047477744807,0.003143505500628474,-0.016563306901019512
2688,0.4176737160120846,0.3965422612513721,0.021131454760712487,0.00418482983508308
2689,0.39731653888280394,0.43210985626283366,-0.03479331738002972,-0.020201344267205348
2690,0.44122942386831276,0.4134908536585366,0.02773857020977616,0.002463147014788738
2691,0.39124068157614483,0.424901185770751,-0.033660504194606145,-0.038081007981360285
2692,0.36265274949083504,0.4010416666666667,-0.03838891717583165,-0.01701573319467166
2693,0.45353982300884954,0.43568840579710144,0.0178514172117481,0.0005179551677103879
2694,0.3821236559139785,0.41164799253034545,-0.029524336616366942,-0.034125613178077906
2695,0.3829001019367992,0.4038370998116761,-0.020936997874876906,-0.020095002848868625
2696,0.4215328467153285,0.41146366427840325,0.010069182436925228,-0.002568783809617929
2697,0.37824074074074077,0.3944187242798354,-0.01617798353909461,-0.014744017945685143
2698,0.3943798449612403,0.438398849472675,-0.0440190045114347,-0.03734610443306882
2699,0.39550882658359293,0.4266518737672584,-0.03114304718366545,-0.04078803815778714
2700,0.39608157653528875,0.3948780487804878,0.001203527754800926,-0.002485277788841001
2701,0.38752431906614787,0.4028993435448578,-0.01537502447870992,-0.024799087633885136
2702,0.4100678733031674,0.45952615992102663,-0.049458286617859226,-0.03368270393123249
2703,0.40411133810010214,0.414292980671414,-0.010181642571311877,0.0007779052610459883
2704,0.384375,0.4219562955254943,-0.037581295525494274,-0.0201085424556201
2705,0.35816582914572864,0.41531413612565443,-0.05714830697992579,-0.0427280884764815
2706,0.40180525164113784,0.40109108159392787,0.0007141700472099721,-0.007284199705493563
2707,0.39029768467475195,0.4194325481798715,-0.029134863505119568,-0.02863939506330305
2708,0.3484698914116486,0.40408357075023743,-0.05561367933858885,-0.03895421462218973
2709,0.4071701199563795,0.41671108742004265,-0.009540967463663175,-0.011234876692644785
2710,0.37970366886171214,0.4167485265225933,-0.03704485766088117,-0.019618681231301956
2711,0.40904806786050896,0.4230567226890756,-0.014008654828566669,-0.011895807746616234
2712,0.384,0.41884939195509824,-0.03484939195509823,-0.024381743374161415
2713,0.39051638530287985,0.44251399253731344,-0.051997607234433585,-0.036673138942384824
2714,0.38473476297968395,0.3930936613055818,-0.008358898325897868,-0.01564601969097518
2715,0.3980295566502463,0.3857317073170732,0.012297849333173128,-0.0010274200389927635
2716,0.40096555323590816,0.39179487179487177,0.009170681441036388,-0.01815591892913866
2717,0.4026930894308943,0.4037196356275304,-0.0010265461966360578,-0.010293935534145638
2718,0.41217237903225806,0.4186074144486692,-0.006435035416411161,-0.01684704384664358
2719,0.41546314741035856,0.4250461254612546,-0.00958297805089603,-0.016866378349915456
2720,0.40938807531380755,0.4023193577163247,0.007068717597482843,-0.0076211840465938005
2721,0.3728897715988083,0.3840909090909091,-0.011201137492100777,-0.023081803705187226
2722,0.39591121495327103,0.4156735751295337,-0.01976236017626265,-0.013445538075124573
2723,0.3861060743427017,0.42902439024390243,-0.04291831590120071,-0.030356815459621784
2724,0.420872641509434,0.4083246887966805,0.012547952712753496,-0.004852432607910751
2725,0.3879761904761905,0.3921152030217186,-0.00413901254552812,-0.0033910626991899527
2726,0.38992942453854507,0.42448481561822127,-0.0345553910796762,-0.033103547036048855
2727,0.38439955106621776,0.40016540642722115,-0.01576585536100339,-0.021984187325041052
2728,0.3869444444444444,0.394177449168207,-0.007233004723762593,-0.012406328236294362
2729,0.40357905982905984,0.42970249520153553,-0.02612343537247569,-0.03319604621809091
2730,0.4108807082945014,0.41247379454926625,-0.0015930862547648417,-0.010848931170640676
2731,0.403814489571899,0.43125,-0.027435510428100995,-0.020267413183264412
2732,0.40115115115115113,0.401106833493744,4.431765740714466e-05,-0.0030205601537393813
2733,0.40054460580912865,0.409507722007722,-0.008963116198593357,-0.02521946995693527
2734,0.40885922330097085,0.43390336590662326,-0.02504414260565241,-0.028104062080819107
2735,0.4037854889589905,0.3898780487804878,0.013907440178502706,-0.004325269749941771
2736,0.4061842105263158,0.4162647374062165,-0.010080526879900686,-0.015236898200566966
2737,0.3809156378600823,0.3871359223300971,-0.00622028447001477,-0.017537561952202112
2738,0.4096117867165575,0.40998985801217036,-0.00037807129561284736,-0.005169030158085081
2739,0.38277202072538863,0.40773221343873517,-0.02496019271334654,-0.027381457671283124
2740,0.40471117424242425,0.41480162767039674,-0.01009045342797249,-0.007982905403698741
2741,0.401006711409396,0.4199346405228758,-0.018927929113479847,-0.01604828712531276
2742,0.4016613076098607,0.39299610894941633,0.008665198660444351,-0.008857910657265669
2743,0.4154265873015873,0.40418336673346694,0.011243220568120382,-0.0025226286082206963
2744,0.39946962391513985,0.41762013729977115,-0.018150513384631306,-0.02441429929005727
2745,0.3994540491355778,0.4123505976095618,-0.01289654847398397,-0.01247286588267953
2746,0.3920343137254902,0.37831740976645434,0.013716903959035853,-0.004392501445413824
2747,0.41631554307116103,0.3994871794871795,0.016828363583981543,-0.011684925000525686
2748,0.40766129032258064,0.40084915084915085,0.00681213947342979,0.0016364866122446098
2749,0.3822803553800592,0.3950352822580645,-0.01275492687800528,-0.018678843968978245
2750,0.4069400630914827,0.38611376673040154,0.02082629636108113,0.0002113998474152021
2751,0.36107209737827717,0.40706465067778935,-0.045992553299512184,-0.038120137793446265
2752,0.390527139874739,0.3934630738522954,-0.002935933977556371,-0.009708990953785638
2753,0.39392201834862384,0.3967935871743487,-0.0028715688257248684,-0.017195395874277417
2754,0.4296600234466589,0.3931644359464627,0.03649558750019616,0.011538793495991939
2755,0.3881100726895119,0.41001628664495116,-0.021906213955439235,-0.021023503056899068
2756,0.4131188118811881,0.41296791443850267,0.00015089744268542704,-0.005473917350695246
2757,0.3661954365079365,0.4139194139194139,-0.04772397741147738,-0.031455958965844515
2758,0.36891480730223125,0.3935327198364008,-0.02461791253416956,-0.01996727277732802
2759,0.41094689378757515,0.4173634336677815,-0.006416539880206351,-0.016471697040476813
2760,0.3952901597981497,0.4023279352226721,-0.007037775424522386,-0.019883299680764983
2761,0.3956730769230769,0.4095628415300546,-0.013889764606977717,-0.023690442163963973
2762,0.39572471324296143,0.39884615384615385,-0.003121440603192416,-0.009829092874482455
2763,0.4019966254218223,0.3954285714285714,0.006568053993250889,-0.019257456600539444
2764,0.4000999000999001,0.41235902255639095,-0.012259122456490856,-0.01723786800576305
2765,0.3991893305439331,0.41850551654964896,-0.019316186005715885,-0.021757667601272335
2766,0.4275582573454914,0.4448345035105316,-0.0172762461650402,-0.013466816085910698
2767,0.38456994328922495,0.40445026178010474,-0.01988031849087979,-0.02103651314719564
2768,0.3838942307692308,0.409375,-0.025480769230769196,-0.036264089789916694
2769,0.3885896180215475,0.4195168295331162,-0.030927211511568686,-0.03236811034882869
2770,0.40136363636363637,0.415633608815427,-0.014269972451790625,-0.021516127344874594
2771,0.42132116004296455,0.4229603087100331,-0.0016391486670685462,-0.010041613210286671
2772,0.38949104618284636,0.4119515011547344,-0.022460454971888033,-0.023298787445663306
2773,0.3724112426035503,0.42057026476578413,-0.04815902216223383,-0.02865503638686558
2774,0.38370178739416744,0.4047085201793722,-0.021006732785204763,-0.01871627597419577
2775,0.4141068052930057,0.4136169201520912,0.00048988514091447,-0.008077836297229924
2776,0.3819790628115653,0.39336235038084877,-0.011383287569283473,-0.024430849759621558
2777,0.42797256097560976,0.40310274669379453,0.024869814281815228,0.0038856523608194232
2778,0.4142232510288066,0.3975947521865889,0.016628498842217676,0.008231483038373977
2779,0.37303536345776034,0.390197152245345,-0.017161788787584675,-0.00810172718552211
2780,0.38545104510451045,0.3901630988786952,-0.004712053774184766,-0.0049116076233595395
2781,0.39490830115830117,0.40007836990595613,-0.005170068747654966,-0.01111007989504229
2782,0.40465328467153283,0.43968621399176955,-0.035032929320236716,-0.031444511163340134
2783,0.4070294784580499,0.41801868239921336,-0.010989203941163483,-0.012476144250303366
2784,0.396403242147923,0.4122073578595318,-0.01580411571160878,-0.022831874190121858
2785,0.41106262833675566,0.4048684210526316,0.006194207284124065,-0.002288668018857992
2786,0.41139896373056994,0.4190946930280957,-0.007695729297525766,-0.018249655381979465
2787,0.39676220806794055,0.4115881809787627,-0.01482597291082216,-0.007912675265772136
2788,0.39195544554455447,0.4303814002089864,-0.03842595466443194,-0.02995626840597874
2789,0.3887913741223671,0.40537848605577687,-0.01658711193340978,-0.016390555441238196
2790,0.3843370681605976,0.4118131868131868,-0.0274761186525892,-0.014622662229235542
2791,0.400025025025025,0.4381188118811881,-0.0380937868561631,-0.039549581016538264
2792,0.4081067472306143,0.4078296703296703,0.0002770769009439733,-0.012091568536048987
2793,0.4220687711386697,0.4284410844629823,-0.006372313324312595,-0.011536281113475249
2794,0.39438369781312127,0.41526679841897235,-0.02088310060585108,-0.016140651256129696
2795,0.3803821313240043,0.39522244691607683,-0.01484031559207255,-0.015000338096975973
2796,0.3875979843225084,0.41476721629485935,-0.027169231972350938,-0.02584029679363696
2797,0.4081798483206934,0.41865079365079366,-0.01047094533010029,-0.011120034457155002
2798,0.4047680412371134,0.40975467289719625,-0.004986631660082841,-0.012064090242465492
2799,0.3893156424581006,0.42422027290448344,-0.03490463044638287,-0.03661724700841095
2800,0.4225603070175439,0.4087736789631107,0.013786628054433203,-0.0038514243758609673
2801,0.3779131355932203,0.3947681331747919,-0.016854997581571607,-0.016028896724823972
2802,0.41458106637649617,0.37512550200803213,0.039455564368464036,0.007159428121447145
2803,0.39891649048625794,0.4360492107706592,-0.03713272028440129,-0.025394398766960608
2804,0.39889705882352944,0.41912583518930957,-0.020228776365780132,-0.02346730072536892
2805,0.40643939393939393,0.42584348641049674,-0.019404092471102807,-0.01946488626057394
2806,0.3927174975562072,0.39595808383233533,-0.00324058627612811,-0.010580065217834956
2807,0.39080310880829017,0.42690796857463525,-0.03610485976634509,-0.021862232565407643
2808,0.41112012987012986,0.40542521994134895,0.005694909928780911,-0.003984183341104797
2809,0.3839627151051625,0.39967434869739477,-0.015711633592232266,-0.018111201494190342
2810,0.41962548638132297,0.43687150837988825,-0.017246021998565286,-0.023661382930216232
2811,0.4073741007194245,0.421969696969697,-0.014595596250272513,-0.007035764076292143
2812,0.3769900497512438,0.39296187683284456,-0.015971827081600776,-0.010706014644515035
2813,0.40359195402298853,0.40886243386243387,-0.005270479839445341,-0.016234530770289465
2814,0.37203196347031964,0.40648050579557427,-0.03444854232525463,-0.026357216303542902
2815,0.37782972440944884,0.4287870472008782,-0.05095732279142934,-0.03715407970007326
2816,0.3928390688259109,0.39753401360544216,-0.0046949447795312516,-0.013015082560150331
2817,0.4040785498489426,0.4079512893982808,-0.0038727395493382,-0.018737912933479886
2818,0.373988309352518,0.4117718446601942,-0.0377835353076762,-0.03534514884440351
2819,0.4380733944954128,0.4161096256684492,0.021963768826963603,0.009442646781158089
2820,0.37932692307692306,0.3982798165137615,-0.018952893436838425,-0.016653387431852504
2821,0.4157303370786517,0.42104651162790696,-0.005316174549255259,-0.013243568656666906
2822,0.39579232283464566,0.40715317919075145,-0.011360856356105786,-0.01064124156425669
2823,0.4111111111111111,0.40711716341212745,0.003993947698983646,-0.00944758450303455
2824,0.3956971677559913,0.42082509881422925,-0.025127931058237962,-0.017633505566798456
2825,0.41174418604651164,0.3968295218295218,0.014914664216989837,-0.004853376272203311
2826,0.3817446043165468,0.39894179894179893,-0.017197194625252155,-0.021005487168644123
2827,0.3997993119266055,0.4164402173913043,-0.01664090546469882,-0.014660584298739215
2828,0.369994994994995,0.41520307354555436,-0.04520807855055936,-0.04361548467896423
2829,0.39767274472168906,0.3928026449643947,0.004870099757294355,-0.00661160170670118
2830,0.3856263982102908,0.3852739726027397,0.0003524256075511101,-0.00862499937224691
2831,0.37141491395793497,0.39671052631578946,-0.02529561235785449,-0.023022574893975047
2832,0.3952153110047847,0.3920750782064651,0.0031402327983195977,-0.01921658220034851
2833,0.4193586142322097,0.42182179341657206,-0.0024631791843623407,-0.011889406075136263
2834,0.3812746062992126,0.3946349557522124,-0.013360349452999798,-0.011034339100360318
2835,0.40067778936392073,0.37997835497835497,0.020699434385565763,0.0024424653491171805
2836,0.3803658536585366,0.40648234200743494,-0.026116488348898348,-0.01417225439722929
2837,0.3647129186602871,0.38686131386861317,-0.022148395208326066,-0.02802878743786173
2838,0.3894466209598433,0.3953959923664122,-0.005949371406568926,-0.011706030283239948
2839,0.4337192816635161,0.4161490683229814,0.017570213340534713,0.004775532922645491
2840,0.4049831081081081,0.3884828629032258,0.016500245204882302,0.0033722916352820096
2841,0.4074344023323615,0.41095696489241224,-0.003522562560050735,-0.004928306347029854
2842,0.3973697148475909,0.403875,-0.006505285152409057,-0.012020733358867546
2843,0.41092964824120604,0.41546314741035856,-0.004533499169152522,-0.010641705679601756
2844,0.3739612188365651,0.38565195071868585,-0.011690731882120775,-0.01671888503678198
2845,0.38721804511278196,0.4221698113207547,-0.034951766207972745,-0.01517633806795985
2846,0.4115566037735849,0.39890981169474726,0.012646792078837621,-0.012692168333463589
2847,0.40360696517412936,0.4105902777777778,-0.006983312603648428,-0.018747773279853646
2848,0.40060851926977686,0.3952669902912621,0.0053415289785147535,-0.0011561842556256242
2849,0.4051866081229418,0.41839574898785425,-0.013209140864912428,-0.009934252980496628
2850,0.38574399260628467,0.41224747474747475,-0.026503482141190082,-0.019130760542544506
2851,0.4087038789025544,0.4145335608646189,-0.005829681962064515,-0.004894455127288686
2852,0.4115384615384615,0.4026869158878505,0.008851545650611026,0.0024718121498487197
2853,0.3701395812562313,0.37821199143468953,-0.008072410178458223,-0.017614226193147026
2854,0.41774675972083747,0.4234536082474227,-0.0057068485265852065,-0.0071923229218368015
2855,0.3989805375347544,0.40287588294651866,-0.003895345411764284,0.0009698337422425905
2856,0.39610239852398527,0.40750591016548465,-0.011403511641499386,-0.014454490637039932
2857,0.4171277665995976,0.4328960645812311,-0.015768297981633483,-0.012763528716862208
2858,0.37383177570093457,0.431282722513089,-0.05745094681215446,-0.040702130465185254
2859,0.3775485436893204,0.40336444007858546,-0.02581589638926507,-0.02213097821367688
2860,0.4079532814238042,0.40802900107411383,-7.571965030961358e-05,-0.0017855736585443123
2861,0.37035175879396987,0.3971217887725975,-0.026770029978627652,-0.030176239766585223
2862,0.38204225352112675,0.40092425608656446,-0.018882002565437705,-0.024937625998027728
2863,0.35141509433962265,0.3915215163934426,-0.04010642205381998,-0.04150325976182623
2864,0.39555150884495316,0.4324127906976744,-0.03686128185272125,-0.019929942885570255
2865,0.3818312559923298,0.38460435779816515,-0.002773101805835343,-0.005528177009797933
2866,0.4057171514543631,0.3910958904109589,0.014621261043404221,0.0031069899317514396
2867,0.40814989517819705,0.4144190871369295,-0.006269191958732434,0.0075560056949106925
2868,0.3963264299802761,0.40593306288032455,-0.009606632900048429,-0.021151962124224582
2869,0.40619307832422585,0.40634218289085544,-0.0001491045666295876,-0.009984076813339193
2870,0.38084225900681595,0.4225133214920071,-0.041671062485191146,-0.02919170992193174
2871,0.38549129989764586,0.42797055730809674,-0.04247925741045089,-0.02546563714574827
2872,0.3809403437815976,0.3961470327723649,-0.015206688990767325,-0.01450435931291977
2873,0.4042740046838407,0.39073426573426573,0.013539738949574998,-0.010410090395088122
2874,0.3890918580375783,0.41850282485875706,-0.029410966821178774,-0.016571574595009967
2875,0.3969006147540984,0.41160019455252916,-0.014699579798430784,-0.013465788489870022
2876,0.42097862767154104,0.4115207373271889,0.009457890344352127,0.005942902829934984
2877,0.39697518097207857,0.41117810760667906,-0.014202926634600488,-0.005491572350773171
2878,0.3882701421800948,0.4093040473840079,-0.021033905203913073,-0.024793225632312038
2879,0.395997375328084,0.40558510638297873,-0.009587731054894744,-0.021467320986875642
2880,0.39211460446247465,0.40949862005519777,-0.017384015592723123,-0.016434424793726275
2881,0.42154255319148937,0.40942513368983957,0.012117419501649795,-0.0019083020823062763
2882,0.41270242914979755,0.4010306553911205,0.011671773758677062,-0.0029317489733492164
2883,0.4332093821510298,0.42083818393480793,0.012371198216221846,-0.00228274927706918
2884,0.4190366972477064,0.41984924623115577,-0.000812548983449346,-0.0054507560210779364
2885,0.39164816870144287,0.4095394736842105,-0.017891304982767642,-0.01310443693353137
2886,0.3850401606425703,0.39821981424148606,-0.013179653598915764,-0.01741767130736443
2887,0.37887396694214875,0.4219831849653808,-0.04310921802323203,-0.030684432375514034
2888,0.3969276511397423,0.4174242424242424,-0.0204965912845001,-0.028062962810183202
2889,0.4334774255523535,0.4234341825902335,0.010043242962120003,0.002935880701141932
2890,0.4027921406411582,0.4222297910990009,-0.01943765045784268,-0.013738264316067082
2891,0.3839378238341969,0.39913700107874867,-0.015199177244551776,-0.018974986676148112
2892,0.3827889447236181,0.4116561181434599,-0.02886717341984185,-0.03204216210955116
2893,0.391256157635468,0.4077904929577465,-0.016534335322278493,-0.027502651811089723
2894,0.39299610894941633,0.3913141314131413,0.0016819775362750256,-0.0023104925294060957
2895,0.41408751334044824,0.4174288617886179,-0.0033413484481696343,-0.004422946578499649
2896,0.39244186046511625,0.3927453027139875,-0.00030344224887124405,-0.01717870777747744
2897,0.3818618481244282,0.429875,-0.04801315187557181,-0.04146798041257157
2898,0.3858481262327416,0.4182266009852217,-0.03237847475248007,-0.028734439272843765
2899,0.40767441860465115,0.42843040473840077,-0.020755986133749627,-0.01432893865987544
2900,0.3841121495327103,0.4083588957055215,-0.024246746172811195,-0.02474654240096236
2901,0.3959932821497121,0.4051638530287984,-0.009170570879086348,-0.014686518095569383
2902,0.3961605584642234,0.41177957532861476,-0.015619016864391377,-0.01729222635374956
2903,0.41066066066066065,0.3900096061479347,0.020651054512725975,0.003792018055573683
2904,0.38981888035126233,0.41904404404404405,-0.02922516369278172,-0.033124995693118886
2905,0.39212678936605316,0.42217411121239745,-0.030047321846344288,-0.02202959980706894
2906,0.4111489776046738,0.4133043922369765,-0.0021554146323027323,-0.014454250614323882
2907,0.40246113989637305,0.39870689655172414,0.003754243344648911,-0.0014227032539466998
2908,0.37597996515679444,0.40014231499051234,-0.0241623498337179,-0.01352292464038473
2909,0.3820116054158607,0.41368421052631577,-0.031672605110455054,-0.02590008831762814
2910,0.358824823943662,0.41516884531590414,-0.05634402137224215,-0.03378317454156858
2911,0.3867948717948718,0.40869450317124734,-0.021899631376375517,-0.021600932839996232
2912,0.389373232799246,0.40628430296377605,-0.01691107016453003,-0.024280086942169075
2913,0.37033770161290325,0.409125,-0.03878729838709677,-0.019747212753068545
2914,0.42814667988107036,0.4161116803278688,0.01203499955320153,-0.003728956543699244
2915,0.38211481844946027,0.3881777108433735,-0.006062892393913222,-0.020160181896163185
2916,0.3866366366366366,0.3823264201983769,0.004310216438259684,-0.00020719767768458437
2917,0.3913690476190476,0.4328188259109312,-0.041449778291883566,-0.037482114941775516
2918,0.394211324570273,0.4135714285714286,-0.019360104001155565,-0.012361610837178995
2919,0.40487861811391224,0.41134361233480177,-0.006464994220889531,-0.008202610461518592
2920,0.40596446700507616,0.4152340019102197,-0.00926953490514354,-0.01017244656302548
2921,0.3991779497098646,0.4003292806484296,-0.0011513309385650095,-0.00907014871918707
2922,0.3936705508474576,0.41540667361835243,-0.021736122770894817,-0.028260385059215725
2923,0.39906347554630595,0.4281679764243615,-0.02910450087805555,-0.02163610924061005
2924,0.38384831460674157,0.39655172413793105,-0.01270340953118948,-0.018832055723507848
2925,0.38678223185265437,0.3999764373232799,-0.013194205470625553,-0.021399184168942837
2926,0.3822444678609062,0.41524390243902437,-0.03299943457811816,-0.01963084300272994
2927,0.3638175376439327,0.4262684989429176,-0.062450961298984864,-0.032814058939277566
2928,0.3902439024390244,0.41297645739910316,-0.022732554960078755,-0.023370336318239034
2929,0.3974810400866739,0.41108630952380953,-0.013605269437135636,-0.030318692923258405
2930,0.3611577181208054,0.3883187772925764,-0.02716105917177103,-0.020246098465901707
2931,0.37037476280834913,0.38232984293193717,-0.011955080123588036,-0.023546884675948693
2932,0.44291834677419356,0.3862683438155136,0.056650002958679946,0.021405605173639854
